"","currImg","subj","resp","corrQuad","distToMiddle","meanSD","howManyCorr","isColSame","isSizeSame","isPulseSame"
"31",2,22,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"32",2,24,"C","B",0.138797361404519,15.6185924281566,1,0,1,0
"33",2,29,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"34",2,32,"B","B",0.138797361404519,15.6185924281566,1,0,1,0
"35",2,33,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"36",2,35,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"37",2,37,"B","B",0.138797361404519,15.6185924281566,1,0,1,0
"38",2,38,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"39",2,41,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"40",2,42,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"41",2,46,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"42",2,49,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"43",2,52,"D","B",0.138797361404519,15.6185924281566,1,0,1,0
"44",3,1,"C","D",0.0174381513067948,19.1298119214091,2,1,0,1
"45",3,3,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"46",3,6,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"47",3,7,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"48",3,8,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"49",3,10,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"50",3,12,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"51",3,13,"D","D",0.0174381513067948,19.1298119214091,2,1,0,1
"52",3,15,"D","D",0.0174381513067948,19.1298119214091,2,1,0,1
"53",3,16,"D","D",0.0174381513067948,19.1298119214091,2,1,0,1
"54",3,21,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"55",3,23,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"56",3,25,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"57",3,26,"C","D",0.0174381513067948,19.1298119214091,2,1,0,1
"58",3,29,"D","D",0.0174381513067948,19.1298119214091,2,1,0,1
"59",3,33,"C","D",0.0174381513067948,19.1298119214091,2,1,0,1
"60",3,36,"C","D",0.0174381513067948,19.1298119214091,2,1,0,1
"61",3,39,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"62",3,41,"C","D",0.0174381513067948,19.1298119214091,2,1,0,1
"63",3,43,"C","D",0.0174381513067948,19.1298119214091,2,1,0,1
"64",3,44,"B","D",0.0174381513067948,19.1298119214091,2,1,0,1
"65",3,47,"D","D",0.0174381513067948,19.1298119214091,2,1,0,1
"66",3,49,"D","D",0.0174381513067948,19.1298119214091,2,1,0,1
"67",4,3,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"68",4,5,"C","D",0.112028776649095,15.2686249543757,3,1,1,1
"69",4,7,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"70",4,9,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"71",4,10,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"72",4,11,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"73",4,12,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"74",4,13,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"75",4,14,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"76",4,15,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"77",4,18,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"78",4,20,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"79",4,21,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"80",4,22,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"81",4,23,"B","D",0.112028776649095,15.2686249543757,3,1,1,1
"82",4,24,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"83",4,25,"B","D",0.112028776649095,15.2686249543757,3,1,1,1
"84",4,26,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"85",4,27,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"86",4,28,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"87",4,32,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"88",4,35,"B","D",0.112028776649095,15.2686249543757,3,1,1,1
"89",4,36,"A","D",0.112028776649095,15.2686249543757,3,1,1,1
"90",4,38,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"91",4,41,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"92",4,42,"B","D",0.112028776649095,15.2686249543757,3,1,1,1
"93",4,45,"B","D",0.112028776649095,15.2686249543757,3,1,1,1
"94",4,46,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"95",4,49,"B","D",0.112028776649095,15.2686249543757,3,1,1,1
"96",4,51,"D","D",0.112028776649095,15.2686249543757,3,1,1,1
"97",5,1,"A","D",0.0880574007973872,17.7012583413024,1,0,1,0
"98",5,2,"B","D",0.0880574007973872,17.7012583413024,1,0,1,0
"99",5,8,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"100",5,11,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"101",5,14,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"102",5,15,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"103",5,16,"B","D",0.0880574007973872,17.7012583413024,1,0,1,0
"104",5,18,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"105",5,20,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"106",5,21,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"107",5,22,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"108",5,23,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"109",5,24,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"110",5,25,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"111",5,26,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"112",5,29,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"113",5,30,"C","D",0.0880574007973872,17.7012583413024,1,0,1,0
"114",5,31,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"115",5,32,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"116",5,33,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"117",5,34,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"118",5,35,"B","D",0.0880574007973872,17.7012583413024,1,0,1,0
"119",5,37,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"120",5,43,"C","D",0.0880574007973872,17.7012583413024,1,0,1,0
"121",5,45,"B","D",0.0880574007973872,17.7012583413024,1,0,1,0
"122",5,46,"C","D",0.0880574007973872,17.7012583413024,1,0,1,0
"123",5,48,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"124",5,50,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"125",5,51,"D","D",0.0880574007973872,17.7012583413024,1,0,1,0
"126",6,2,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"127",6,3,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"128",6,7,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"129",6,10,"B","D",0.0873589299471203,16.0837916804909,2,1,1,0
"130",6,12,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"131",6,15,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"132",6,19,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"133",6,20,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"134",6,22,"C","D",0.0873589299471203,16.0837916804909,2,1,1,0
"135",6,24,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"136",6,28,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"137",6,29,"C","D",0.0873589299471203,16.0837916804909,2,1,1,0
"138",6,31,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"139",6,32,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"140",6,33,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"141",6,34,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"142",6,35,"C","D",0.0873589299471203,16.0837916804909,2,1,1,0
"143",6,37,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"144",6,41,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"145",6,42,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"146",6,46,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"147",6,47,"D","D",0.0873589299471203,16.0837916804909,2,1,1,0
"148",7,1,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"149",7,3,"C","B",0.11834159664212,16.6228883857598,2,1,0,1
"150",7,4,"D","B",0.11834159664212,16.6228883857598,2,1,0,1
"151",7,5,"C","B",0.11834159664212,16.6228883857598,2,1,0,1
"152",7,9,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"153",7,13,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"154",7,15,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"155",7,16,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"156",7,18,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"157",7,19,"C","B",0.11834159664212,16.6228883857598,2,1,0,1
"158",7,20,"A","B",0.11834159664212,16.6228883857598,2,1,0,1
"159",7,24,"C","B",0.11834159664212,16.6228883857598,2,1,0,1
"160",7,25,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"161",7,26,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"162",7,28,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"163",7,29,"D","B",0.11834159664212,16.6228883857598,2,1,0,1
"164",7,31,"C","B",0.11834159664212,16.6228883857598,2,1,0,1
"165",7,33,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"166",7,35,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"167",7,37,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"168",7,40,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"169",7,41,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"170",7,43,"C","B",0.11834159664212,16.6228883857598,2,1,0,1
"171",7,44,"C","B",0.11834159664212,16.6228883857598,2,1,0,1
"172",7,50,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"173",7,52,"B","B",0.11834159664212,16.6228883857598,2,1,0,1
"174",8,1,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"175",8,2,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"176",8,3,"D","B",0.0572152169874274,20.8304491570737,1,1,0,0
"177",8,4,"D","B",0.0572152169874274,20.8304491570737,1,1,0,0
"178",8,6,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"179",8,7,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"180",8,8,"A","B",0.0572152169874274,20.8304491570737,1,1,0,0
"181",8,12,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"182",8,15,"A","B",0.0572152169874274,20.8304491570737,1,1,0,0
"183",8,16,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"184",8,17,"D","B",0.0572152169874274,20.8304491570737,1,1,0,0
"185",8,18,"A","B",0.0572152169874274,20.8304491570737,1,1,0,0
"186",8,19,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"187",8,23,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"188",8,27,"D","B",0.0572152169874274,20.8304491570737,1,1,0,0
"189",8,34,"A","B",0.0572152169874274,20.8304491570737,1,1,0,0
"190",8,38,"D","B",0.0572152169874274,20.8304491570737,1,1,0,0
"191",8,39,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"192",8,40,"B","B",0.0572152169874274,20.8304491570737,1,1,0,0
"193",8,41,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"194",8,43,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"195",8,46,"A","B",0.0572152169874274,20.8304491570737,1,1,0,0
"196",8,47,"A","B",0.0572152169874274,20.8304491570737,1,1,0,0
"197",8,49,"C","B",0.0572152169874274,20.8304491570737,1,1,0,0
"198",8,51,"A","B",0.0572152169874274,20.8304491570737,1,1,0,0
"199",8,52,"D","B",0.0572152169874274,20.8304491570737,1,1,0,0
"200",9,1,"A","B",0.180808494933119,17.6973660439423,1,0,0,1
"201",9,2,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"202",9,3,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"203",9,4,"A","B",0.180808494933119,17.6973660439423,1,0,0,1
"204",9,8,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"205",9,9,"A","B",0.180808494933119,17.6973660439423,1,0,0,1
"206",9,10,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"207",9,20,"A","B",0.180808494933119,17.6973660439423,1,0,0,1
"208",9,21,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"209",9,22,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"210",9,27,"B","B",0.180808494933119,17.6973660439423,1,0,0,1
"211",9,28,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"212",9,37,"B","B",0.180808494933119,17.6973660439423,1,0,0,1
"213",9,38,"B","B",0.180808494933119,17.6973660439423,1,0,0,1
"214",9,42,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"215",9,45,"B","B",0.180808494933119,17.6973660439423,1,0,0,1
"216",9,46,"A","B",0.180808494933119,17.6973660439423,1,0,0,1
"217",9,47,"C","B",0.180808494933119,17.6973660439423,1,0,0,1
"218",9,51,"A","B",0.180808494933119,17.6973660439423,1,0,0,1
"219",9,52,"A","B",0.180808494933119,17.6973660439423,1,0,0,1
"220",10,2,"C","A",0.11371119039977,16.8510118736616,1,0,0,1
"221",10,3,"B","A",0.11371119039977,16.8510118736616,1,0,0,1
"222",10,4,"C","A",0.11371119039977,16.8510118736616,1,0,0,1
"223",10,6,"B","A",0.11371119039977,16.8510118736616,1,0,0,1
"224",10,7,"D","A",0.11371119039977,16.8510118736616,1,0,0,1
"225",10,9,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"226",10,11,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"227",10,14,"D","A",0.11371119039977,16.8510118736616,1,0,0,1
"228",10,15,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"229",10,16,"B","A",0.11371119039977,16.8510118736616,1,0,0,1
"230",10,17,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"231",10,22,"C","A",0.11371119039977,16.8510118736616,1,0,0,1
"232",10,23,"C","A",0.11371119039977,16.8510118736616,1,0,0,1
"233",10,24,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"234",10,26,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"235",10,27,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"236",10,28,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"237",10,29,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"238",10,30,"B","A",0.11371119039977,16.8510118736616,1,0,0,1
"239",10,31,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"240",10,33,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"241",10,36,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"242",10,37,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"243",10,39,"D","A",0.11371119039977,16.8510118736616,1,0,0,1
"244",10,43,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"245",10,45,"C","A",0.11371119039977,16.8510118736616,1,0,0,1
"246",10,47,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"247",10,49,"D","A",0.11371119039977,16.8510118736616,1,0,0,1
"248",10,52,"A","A",0.11371119039977,16.8510118736616,1,0,0,1
"249",11,3,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"250",11,4,"C","D",0.165437558241183,17.9424643276325,2,0,1,1
"251",11,6,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"252",11,9,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"253",11,10,"C","D",0.165437558241183,17.9424643276325,2,0,1,1
"254",11,11,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"255",11,12,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"256",11,14,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"257",11,20,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"258",11,22,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"259",11,25,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"260",11,26,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"261",11,28,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"262",11,29,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"263",11,30,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"264",11,31,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"265",11,32,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"266",11,33,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"267",11,38,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"268",11,39,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"269",11,41,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"270",11,44,"D","D",0.165437558241183,17.9424643276325,2,0,1,1
"271",11,45,"C","D",0.165437558241183,17.9424643276325,2,0,1,1
"272",11,51,"C","D",0.165437558241183,17.9424643276325,2,0,1,1
"273",12,1,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"274",12,5,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"275",12,6,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"276",12,7,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"277",12,9,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"278",12,10,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"279",12,11,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"280",12,13,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"281",12,15,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"282",12,16,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"283",12,17,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"284",12,18,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"285",12,19,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"286",12,21,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"287",12,22,"D","B",0.188475578510962,17.0621947692004,1,0,1,0
"288",12,23,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"289",12,24,"D","B",0.188475578510962,17.0621947692004,1,0,1,0
"290",12,26,"D","B",0.188475578510962,17.0621947692004,1,0,1,0
"291",12,27,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"292",12,30,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"293",12,31,"D","B",0.188475578510962,17.0621947692004,1,0,1,0
"294",12,33,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"295",12,34,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"296",12,36,"C","B",0.188475578510962,17.0621947692004,1,0,1,0
"297",12,40,"C","B",0.188475578510962,17.0621947692004,1,0,1,0
"298",12,41,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"299",12,42,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"300",12,44,"A","B",0.188475578510962,17.0621947692004,1,0,1,0
"301",12,45,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"302",12,46,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"303",12,47,"D","B",0.188475578510962,17.0621947692004,1,0,1,0
"304",12,52,"B","B",0.188475578510962,17.0621947692004,1,0,1,0
"305",13,3,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"306",13,5,"A","B",0.150421994120903,20.9212385465103,1,1,0,0
"307",13,6,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"308",13,9,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"309",13,15,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"310",13,16,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"311",13,18,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"312",13,20,"A","B",0.150421994120903,20.9212385465103,1,1,0,0
"313",13,21,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"314",13,22,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"315",13,23,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"316",13,24,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"317",13,30,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"318",13,33,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"319",13,34,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"320",13,35,"B","B",0.150421994120903,20.9212385465103,1,1,0,0
"321",13,38,"B","B",0.150421994120903,20.9212385465103,1,1,0,0
"322",13,39,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"323",13,41,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"324",13,48,"C","B",0.150421994120903,20.9212385465103,1,1,0,0
"325",13,52,"D","B",0.150421994120903,20.9212385465103,1,1,0,0
"326",14,1,"A","B",0.0430359850252417,18.3780965227195,1,1,0,0
"327",14,7,"A","B",0.0430359850252417,18.3780965227195,1,1,0,0
"328",14,9,"C","B",0.0430359850252417,18.3780965227195,1,1,0,0
"329",14,12,"A","B",0.0430359850252417,18.3780965227195,1,1,0,0
"330",14,13,"B","B",0.0430359850252417,18.3780965227195,1,1,0,0
"331",14,15,"A","B",0.0430359850252417,18.3780965227195,1,1,0,0
"332",14,17,"A","B",0.0430359850252417,18.3780965227195,1,1,0,0
"333",14,19,"A","B",0.0430359850252417,18.3780965227195,1,1,0,0
"334",14,22,"C","B",0.0430359850252417,18.3780965227195,1,1,0,0
"335",14,26,"D","B",0.0430359850252417,18.3780965227195,1,1,0,0
"336",14,28,"B","B",0.0430359850252417,18.3780965227195,1,1,0,0
"337",14,30,"C","B",0.0430359850252417,18.3780965227195,1,1,0,0
"338",14,32,"D","B",0.0430359850252417,18.3780965227195,1,1,0,0
"339",14,37,"C","B",0.0430359850252417,18.3780965227195,1,1,0,0
"340",14,39,"A","B",0.0430359850252417,18.3780965227195,1,1,0,0
"341",14,40,"D","B",0.0430359850252417,18.3780965227195,1,1,0,0
"342",14,43,"C","B",0.0430359850252417,18.3780965227195,1,1,0,0
"343",14,51,"D","B",0.0430359850252417,18.3780965227195,1,1,0,0
"344",14,52,"C","B",0.0430359850252417,18.3780965227195,1,1,0,0
"345",15,1,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"346",15,6,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"347",15,8,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"348",15,9,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"349",15,11,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"350",15,12,"B","A",0.0281221355368972,16.5215434895209,1,1,0,0
"351",15,13,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"352",15,14,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"353",15,15,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"354",15,17,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"355",15,21,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"356",15,22,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"357",15,23,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"358",15,24,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"359",15,29,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"360",15,32,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"361",15,36,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"362",15,38,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"363",15,39,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"364",15,42,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"365",15,44,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"366",15,46,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"367",15,48,"B","A",0.0281221355368972,16.5215434895209,1,1,0,0
"368",15,49,"A","A",0.0281221355368972,16.5215434895209,1,1,0,0
"369",15,52,"C","A",0.0281221355368972,16.5215434895209,1,1,0,0
"370",16,2,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"371",16,4,"D","B",0.126470358762991,16.270557774416,2,1,0,1
"372",16,5,"D","B",0.126470358762991,16.270557774416,2,1,0,1
"373",16,6,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"374",16,9,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"375",16,11,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"376",16,12,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"377",16,14,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"378",16,16,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"379",16,18,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"380",16,20,"D","B",0.126470358762991,16.270557774416,2,1,0,1
"381",16,21,"B","B",0.126470358762991,16.270557774416,2,1,0,1
"382",16,22,"B","B",0.126470358762991,16.270557774416,2,1,0,1
