"currImg","subj","resp","corrQuad","corrQuadREV","distToMiddle","distToMiddleREV","meanSD","howManyCorr","isColSame","isSizeSame","isPulseSame","meanx","meany"
1,5,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,8,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,12,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,14,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,15,"B","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,19,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,20,"B","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,25,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,29,"D","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,30,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,33,"B","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,34,"B","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,41,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,42,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,43,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,44,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,47,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,49,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
1,52,"A","B","A",0.133365466,6.45493437719112,17.98256912,2,1,1,0,48.8828043380778,56.3575193013333
2,1,"B","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,3,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,4,"C","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,6,"C","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,9,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,11,"B","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,13,"C","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,14,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,16,"B","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,19,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,20,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,22,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,24,"C","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,29,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,32,"B","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,33,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,35,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,37,"B","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,38,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,41,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,42,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,46,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,49,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
2,52,"D","B","D",0.138797361,6.49231008125472,15.61859243,1,0,1,0,56.4915071557778,49.8978969263556
3,1,"C","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,3,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,6,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,7,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,8,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,10,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,12,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,13,"D","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,15,"D","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,16,"D","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,21,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,23,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,25,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,26,"C","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,29,"D","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,33,"C","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,36,"C","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,39,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,41,"C","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,43,"C","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,44,"B","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,47,"D","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
3,49,"D","D","C",0.017438151,6.72481411670693,19.12981192,2,1,0,1,46.4110551613444,44.3129445361111
4,3,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,5,"C","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,7,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,9,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,10,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,11,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,12,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,13,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,14,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,15,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,18,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,20,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,21,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,22,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,23,"B","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,24,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,25,"B","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,26,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,27,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,28,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,32,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,35,"B","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,36,"A","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,38,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,41,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,42,"B","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,45,"B","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,46,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,49,"B","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
4,51,"D","D","D",0.112028777,8.86326162199487,15.26862495,3,1,1,1,54.7763220428889,42.5337992042444
5,1,"A","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,2,"B","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,8,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,11,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,14,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,15,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,16,"B","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,18,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,20,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,21,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,22,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,23,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,24,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,25,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,26,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,29,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,30,"C","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,31,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,32,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,33,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,34,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,35,"B","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,37,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,43,"C","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,45,"B","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,46,"C","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,48,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,50,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
5,51,"D","D","D",0.088057401,6.18961242068486,17.70125834,1,0,1,0,52.9116887887778,44.5380067451889
6,2,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,3,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,7,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,10,"B","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,12,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,15,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,19,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,20,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,22,"C","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,24,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,28,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,29,"C","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,31,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,32,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,33,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,34,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,35,"C","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,37,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,41,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,42,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,46,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
6,47,"D","D","D",0.08735893,8.19379999798136,16.08379168,2,1,1,0,52.3248180397778,42.1429280588222
7,1,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,3,"C","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,4,"D","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,5,"C","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,9,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,13,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,15,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,16,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,18,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,19,"C","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,20,"A","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,24,"C","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,25,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,26,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,28,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,29,"D","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,31,"C","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,33,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,35,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,37,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,40,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,41,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,43,"C","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,44,"C","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,50,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
7,52,"B","B","B",0.118341597,3.74000377699218,16.62288839,2,1,0,1,53.4108221605556,51.5342491456667
8,1,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,2,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,3,"D","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,4,"D","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,6,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,7,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,8,"A","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,12,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,15,"A","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,16,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,17,"D","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,18,"A","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,19,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,23,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,27,"D","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,34,"A","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,38,"D","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,39,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,40,"B","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,41,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,43,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,46,"A","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,47,"A","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,49,"C","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,51,"A","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
8,52,"D","B","A",0.057215217,4.92051438596809,20.83044916,1,1,0,0,45.0817336450667,50.1487208272222
9,1,"A","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,2,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,3,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,4,"A","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,8,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,9,"A","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,10,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,20,"A","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,21,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,22,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,27,"B","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,28,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,37,"B","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,38,"B","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,42,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,45,"B","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,46,"A","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,47,"C","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,51,"A","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
9,52,"A","B","A",0.180808495,10.6409346109882,17.69736604,1,0,0,1,49.5269242662222,60.6304133854444
10,2,"C","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,3,"B","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,4,"C","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,6,"B","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,7,"D","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,9,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,11,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,14,"D","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,15,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,16,"B","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,17,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,22,"C","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,23,"C","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,24,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,26,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,27,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,28,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,29,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,30,"B","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,31,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,33,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,36,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,37,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,39,"D","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,43,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,45,"C","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,47,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,49,"D","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
10,52,"A","A","A",0.11371119,9.41858673187945,16.85101187,1,0,0,1,41.8616011975667,54.7409114058889
11,3,"D","D","D",0.165437558,14.9219696894509,17.94246433,2,0,1,1,57.6904342237778,37.2124122344111
11,4,"C","D","D",0.165437558,14.9219696894509,17.94246433,2,0,1,1,57.6904342237778,37.2124122344111
11,6,"D","D","D",0.165437558,14.9219696894509,17.94246433,2,0,1,1,57.6904342237778,37.2124122344111
11,9,"D","D","D",0.165437558,14.9219696894509,17.94246433,2,0,1,1,57.6904342237778,37.2124122344111
11,10,"C","D","D",0.165437558,14.9219696894509,17.94246433,2,0,1,1,57.6904342237778,37.2124122344111
